masked_customer_id,y_true,risk_score,risk_rank,risk_percentile,risk_band,review_priority,action_candidate,score_month,model_version,policy_version
151128c4...,1,0.99844628875,639,0.1392420785639108,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3ac770a7...,1,0.9984459975,640,0.1394599847901454,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
28e30183...,1,0.99844574375,641,0.13967789101638,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6859eed6...,1,0.99844533,642,0.1398957972426146,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3c3c9556...,1,0.99844495,643,0.14011370346884922,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5890d674...,1,0.9984448575,644,0.14033160969508382,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
69b5b375...,1,0.9984447225,645,0.14054951592131842,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ee83a603...,1,0.9984444925,646,0.14076742214755303,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
02070cf2...,1,0.99844448375,647,0.14098532837378763,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
176d3fe6...,1,0.99844419625,648,0.14120323460002224,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cc1faad3...,1,0.99844418125,649,0.14142114082625684,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ae139bfa...,1,0.9984434025,650,0.14163904705249142,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f0b5c55c...,1,0.9984433025,651,0.14185695327872602,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0be172a1...,1,0.99844299125,652,0.14207485950496063,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
21c28f83...,1,0.99844288,653,0.14229276573119523,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1551f04e...,1,0.99844258625,654,0.14251067195742984,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
651407d0...,1,0.9984425325,655,0.14272857818366444,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5c029ef3...,1,0.9984424525,656,0.14294648440989904,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1bbf770f...,1,0.9984423125,657,0.14316439063613365,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bea073c0...,1,0.99844158125,658,0.14338229686236825,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c7b60d69...,1,0.99844080375,659,0.14360020308860286,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7df36e22...,1,0.99844007375,660,0.14381810931483746,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
90914f3d...,1,0.9984399225,661,0.14403601554107207,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
de022c71...,1,0.9984389675,662,0.14425392176730667,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1127dd4d...,1,0.99843896125,663,0.14447182799354125,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0a7a363c...,1,0.99843865375,664,0.14468973421977585,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0b6f47e7...,1,0.99843840875,665,0.14490764044601046,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
68c87b4b...,1,0.99843786,666,0.14512554667224506,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e38f166a...,1,0.99843706,667,0.14534345289847966,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4e614148...,1,0.99843681875,668,0.14556135912471427,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
60dccab7...,1,0.998435925,669,0.14577926535094887,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
dbd0f243...,1,0.99843556375,670,0.14599717157718348,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c8699b3b...,1,0.99843527,671,0.14621507780341808,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b38a0ec5...,1,0.9984346025,672,0.14643298402965269,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c6e1ef16...,1,0.9984335075000002,673,0.1466508902558873,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
14313b29...,1,0.9984334875,674,0.1468687964821219,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ec4110f4...,1,0.998433035,675,0.1470867027083565,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6e7f9b4d...,1,0.99843274,676,0.14730460893459107,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
aa89c653...,1,0.99843262875,677,0.14752251516082568,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cd3207f3...,1,0.99843165,678,0.14774042138706028,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
82c47de7...,1,0.9984279125,679,0.1479583276132949,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2d4cf8b3...,1,0.99842693625,680,0.1481762338395295,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0362329c...,1,0.9984255425,681,0.1483941400657641,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a3d920a5...,1,0.9984238275,682,0.1486120462919987,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d8a1e998...,1,0.99842324125,683,0.1488299525182333,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f5d25030...,1,0.99842246375,684,0.1490478587444679,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2195a082...,1,0.99842199625,685,0.1492657649707025,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6bb877ef...,1,0.99842128375,686,0.14948367119693712,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
de0074e1...,1,0.9984210925,687,0.14970157742317172,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bf5d772d...,1,0.99842001125,688,0.14991948364940633,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
33621168...,1,0.99841906625,689,0.1501373898756409,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6989608c...,1,0.998416935,690,0.1503552961018755,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7eb1e393...,1,0.998415895,691,0.1505732023281101,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d9a7fed7...,1,0.99841587,692,0.15079110855434472,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
edb35016...,1,0.998414825,693,0.15100901478057932,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ae6c689e...,1,0.99841240875,694,0.15122692100681392,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
96cbdf7b...,1,0.99841146375,695,0.15144482723304853,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1dd1f534...,1,0.998411185,696,0.15166273345928313,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ecbae290...,1,0.99841028375,697,0.15188063968551774,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f750741a...,1,0.99840951125,698,0.15209854591175234,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
37040845...,1,0.9984092175,699,0.15231645213798695,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
de86a3e5...,1,0.9984085025,700,0.15253435836422155,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
96248c06...,1,0.99840829875,701,0.15275226459045615,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c1c8c88e...,1,0.99840757125,702,0.15297017081669073,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f589fe94...,1,0.9984070425,703,0.15318807704292534,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
14c4dbc8...,1,0.9984066225,704,0.15340598326915994,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1b1f698d...,1,0.9984041674999998,705,0.15362388949539454,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b3206e61...,1,0.99840359875,706,0.15384179572162915,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
33c22436...,1,0.99840309625,707,0.15405970194786375,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5ed32d64...,1,0.99840273875,708,0.15427760817409836,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cb0368b5...,1,0.99840243625,709,0.15449551440033296,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c1144887...,1,0.99840133125,710,0.15471342062656757,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
75a8bfc7...,1,0.9984000325,711,0.15493132685280217,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d2664ab8...,1,0.99839905875,712,0.15514923307903677,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
67eddc71...,1,0.9983982325,713,0.15536713930527138,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
22317bf0...,1,0.99839723875,714,0.15558504553150598,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bd83d0c8...,1,0.9983968875,715,0.1558029517577406,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a4b31400...,1,0.99839662875,716,0.15602085798397516,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
717f5267...,1,0.99839548125,717,0.15623876421020977,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e5264a92...,1,0.99839532,718,0.15645667043644437,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b775cf56...,1,0.99839489625,719,0.15667457666267898,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a45f1ad0...,1,0.99839372125,720,0.15689248288891358,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d6fb64d8...,1,0.99839335625,721,0.15711038911514819,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e73034ea...,1,0.998392845,722,0.1573282953413828,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
312d14f9...,1,0.99839126875,723,0.1575462015676174,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f4b302a9...,1,0.9983903925,724,0.157764107793852,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
340bf475...,1,0.9983903675,725,0.1579820140200866,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
00341951...,1,0.9983900625,726,0.1581999202463212,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f3fe4f6a...,1,0.99838963,727,0.1584178264725558,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c1aa7aaf...,1,0.99838924125,728,0.15863573269879042,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9ac37b7c...,1,0.99838860125,729,0.158853638925025,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ca417d3b...,1,0.99838824375,730,0.1590715451512596,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
25112bbc...,1,0.998386805,731,0.1592894513774942,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5c664a11...,1,0.99838501,732,0.1595073576037288,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
40ee8ab3...,1,0.9983842175,733,0.1597252638299634,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2a84b22a...,1,0.99838411125,734,0.15994317005619801,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0dff5289...,1,0.99838408875,735,0.16016107628243262,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8eea3f23...,1,0.9983836700000002,736,0.16037898250866722,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5aa21d3b...,1,0.99838185625,737,0.16059688873490183,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a95c6f20...,1,0.9983815325,738,0.16081479496113643,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ca32f251...,1,0.99837958625,739,0.16103270118737104,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
70d7b1b2...,1,0.998376585,740,0.16125060741360564,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b0a66893...,1,0.99837516875,741,0.16146851363984024,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a9ab8a13...,1,0.9983747025,742,0.16168641986607482,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2587b83b...,1,0.998373905,743,0.16190432609230943,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3fe5e85b...,1,0.99837385625,744,0.16212223231854403,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
61e66cf1...,1,0.9983736925,745,0.16234013854477863,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
46202b52...,1,0.998373675,746,0.16255804477101324,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f4734a14...,1,0.99837365,747,0.16277595099724784,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a31cf77a...,1,0.99837342875,748,0.16299385722348245,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f1a3a044...,1,0.99837322625,749,0.16321176344971705,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4b5a9472...,1,0.99837215625,750,0.16342966967595166,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
29107f22...,1,0.9983719325,751,0.16364757590218626,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f64cc0bd...,1,0.99837119875,752,0.16386548212842086,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4058dcf0...,1,0.9983711025,753,0.16408338835465547,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ab33488d...,1,0.9983695,754,0.16430129458089007,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7cff5cfa...,1,0.99836859875,755,0.16451920080712465,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d5797f61...,1,0.998368085,756,0.16473710703335925,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6734afba...,1,0.99836626875,757,0.16495501325959386,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
87f1aef3...,1,0.99836543625,758,0.16517291948582846,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8fd9f67e...,1,0.9983651675,759,0.16539082571206307,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7a0c0818...,1,0.99836516375,760,0.16560873193829767,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
de0c981e...,1,0.99836487125,761,0.16582663816453228,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ab2ba924...,1,0.998364695,762,0.16604454439076688,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8eff85f7...,1,0.998364445,763,0.16626245061700148,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8e0f60a2...,1,0.99836320375,764,0.1664803568432361,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fd1a0b9c...,1,0.9983626175,765,0.1666982630694707,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c7ad0423...,1,0.998362155,766,0.1669161692957053,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
52facddd...,1,0.9983621,767,0.1671340755219399,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
18024e52...,1,0.99836193625,768,0.16735198174817448,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8c7487bf...,1,0.99836187,769,0.16756988797440908,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
727bf990...,1,0.99835964625,770,0.1677877942006437,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b15ae7ca...,1,0.99835843375,771,0.1680057004268783,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e765f19e...,1,0.99835825875,772,0.1682236066531129,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9c0517d5...,1,0.9983575487499998,773,0.1684415128793475,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4229f36c...,1,0.99835654375,774,0.1686594191055821,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bb0243a3...,1,0.99835624875,775,0.1688773253318167,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ba62a67c...,1,0.99835575875,776,0.1690952315580513,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ef07d022...,1,0.99835512125,777,0.16931313778428592,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
60ddd941...,1,0.9983547625,778,0.16953104401052052,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fc13fba0...,1,0.99835419875,779,0.16974895023675513,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
04090c8b...,1,0.998354105,780,0.16996685646298973,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ce1927ad...,1,0.9983536225,781,0.1701847626892243,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
76cfbd1c...,1,0.99835330375,782,0.1704026689154589,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
541ce0a5...,1,0.99835314875,783,0.17062057514169351,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
48da9e32...,1,0.99835251,784,0.17083848136792812,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ffc65a4a...,1,0.998351415,785,0.17105638759416272,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
06edac2d...,1,0.9983513775,786,0.17127429382039733,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
814c6bd4...,1,0.998351255,787,0.17149220004663193,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7a7041b6...,1,0.9983508875,788,0.17171010627286654,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c345d4fe...,1,0.99835078125,789,0.17192801249910114,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f3259d22...,1,0.99835057125,790,0.17214591872533574,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fa25376f...,1,0.99834890625,791,0.17236382495157035,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
63bf1c8d...,1,0.9983488775,792,0.17258173117780495,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6ebccd6c...,1,0.99834782625,793,0.17279963740403956,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d0b08620...,1,0.99834745375,794,0.17301754363027413,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
97228a00...,1,0.99834717375,795,0.17323544985650874,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7b280c3e...,1,0.99834461875,796,0.17345335608274334,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6a54be94...,1,0.99834430625,797,0.17367126230897795,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9027aaa1...,1,0.99834419875,798,0.17388916853521255,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cc5bbf52...,1,0.9983438375,799,0.17410707476144716,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1fbae00a...,1,0.99834379125,800,0.17432498098768176,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4fc18c19...,1,0.99834373375,801,0.17454288721391636,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f7542c92...,1,0.99834329875,802,0.17476079344015097,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f83d7922...,1,0.99834326,803,0.17497869966638557,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1cd3b14f...,1,0.99834322375,804,0.17519660589262018,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c0a523d1...,1,0.99834299375,805,0.17541451211885478,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8fe2a2ae...,1,0.99834278125,806,0.17563241834508939,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
16a69a3d...,1,0.99834273375,807,0.17585032457132396,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a0b3009b...,1,0.99834257,808,0.17606823079755857,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d36aaf64...,1,0.9983423225,809,0.17628613702379317,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a12c8682...,1,0.998342055,810,0.17650404325002778,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d0195bf5...,1,0.99834163,811,0.17672194947626238,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
22d18101...,1,0.99834132,812,0.17693985570249698,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
526d619a...,1,0.99834127125,813,0.1771577619287316,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
265942c8...,1,0.998341025,814,0.1773756681549662,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
634effac...,1,0.9983397125,815,0.1775935743812008,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2e034455...,1,0.99833926375,816,0.1778114806074354,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d8fd7bda...,1,0.9983390575,817,0.17802938683367,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4e08af4b...,1,0.9983390175,818,0.1782472930599046,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7778ab02...,1,0.99833893125,819,0.17846519928613921,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
58ab2658...,1,0.99833861625,820,0.17868310551237382,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5ec675b4...,1,0.99833858,821,0.1789010117386084,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
78d7ad1c...,1,0.9983383575,822,0.179118917964843,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
42fafa01...,1,0.99833788375,823,0.1793368241910776,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5761a6be...,1,0.9983378125,824,0.1795547304173122,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bb6894a0...,1,0.99833539375,825,0.1797726366435468,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d5a94b87...,1,0.99833513375,826,0.17999054286978142,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0eb60286...,1,0.99833381,827,0.18020844909601602,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
04cf1a6c...,1,0.998332505,828,0.18042635532225063,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1988e200...,1,0.99833235375,829,0.18064426154848523,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
37a083ba...,1,0.9983322075,830,0.18086216777471983,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b527d872...,1,0.99833207125,831,0.18108007400095444,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f40d6290...,1,0.99833121625,832,0.18129798022718904,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
27262ac1...,1,0.99833082375,833,0.18151588645342365,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9d231d88...,1,0.998330625,834,0.18173379267965822,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a27a3567...,1,0.998330455,835,0.18195169890589283,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
46120a7c...,1,0.998329695,836,0.18216960513212743,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
75ff8aef...,1,0.998329465,837,0.18238751135836204,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fd216ab8...,1,0.99832875625,838,0.18260541758459664,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8d11abfc...,1,0.99832841375,839,0.18282332381083125,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b2acc3ed...,1,0.99832772875,840,0.18304123003706585,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1b104cd0...,1,0.99832695,841,0.18325913626330045,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
04dd0595...,1,0.99832554875,842,0.18347704248953506,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
153e08a5...,1,0.99832378375,843,0.18369494871576966,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5d834af3...,1,0.99832312125,844,0.18391285494200427,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
60ecd85e...,1,0.99832125125,845,0.18413076116823887,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
75902c54...,1,0.99832119625,846,0.18434866739447348,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
eb9b39b3...,1,0.99832023125,847,0.18456657362070805,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cc5c173c...,1,0.99831952,848,0.18478447984694266,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1e15cba3...,1,0.9983191575,849,0.18500238607317726,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6e3fb393...,1,0.99831854,850,0.18522029229941187,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
03a87307...,1,0.99831848625,851,0.18543819852564647,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
